Valor	Superf	Dorm	Banys	Edat	Estat	Planta	Dist	ValSol	Tipus	Ascens	ExtInt	Reforma
12902192	64.19	3	1	35	3_N	Planta	Sant_Marti	113322.15	BLOQ	SI	EXT	REF15-20
13951564	68.39	3	1	32	4_B	Planta	Sant_Marti	113322.15	MANZ	SI	EXT	RECIENREF
10613748	60.65	3	1	30	3_N	Planta	Sant_Marti	93393.3	BLOQ	NO	EXT	REF15-20
20660000	103.3	3	2	25	3_N	Planta	Sant_Marti	126608.05	MANZ	NO	EXT	REF1A5
11020128	69	2	1	30	1_MM	Planta	Sant_Marti	93393.3	BLOQ	SI	EXT	SINREFORMA
10521000	63	2	1	17	3_N	Planta	Sant_Marti	76121.63	MANZ	SI	INT	REF5A10
14158800	87.4	3	1	34	2_M	Planta	Sants	100036.25	BLOQ	SI	EXT	REF5A10
14787224	77.42	3	1	25	2_M	Planta	Sant_Marti	119965.1	MANZ	SI	EXT	REF10-15
14487248	86.75	3	1	30	2_M	Planta	Sant_Marti	86750.35	BLOQ	SI	EXT	REF10-15
15540000	84	3	1	25	3_N	Planta	Sant_Marti	119965.1	BLOQ	SI	EXT	REF1A5
13700064	73.85	3	1	40	3_N	Planta	Sant_Marti	106679.2	MANZ	SI	EXT	REF5A10
12599980	74	3	1	34	1_MM	Planta	Sant_Marti	126608.05	MANZ	SI	EXT	SINREFORMA
10500000	70	3	1	35	2_M	Planta	Sant_Marti	89407.53	BLOQ	NO	EXT	REF10-15
25011000	111.16	3	2	5	4_B	Planta	Sant_Marti	133251	MANZ	SI	EXT	SINREFORMA
14071400	74.06	2	1	25	4_B	Planta	Sant_Marti	105350.61	BLOQ	SI	EXT	REF1A5
15096400	73	3	1	27	3_N	Planta	Sant_Marti	106679.2	BLOQ	SI	EXT	RECIENREF
12053184	66	3	1	32	1_MM	Planta	Sant_Marti	106679.2	BLOQ	SI	EXT	REF1A5
7628702	43.1	2	1	60	3_N	Planta	Sant_Marti	106679.2	MANZ	NO	EXT	REF1A5
12014248	57.9	3	1	30	3_N	Planta	Sant_Marti	139893.95	MANZ	SI	EXT	REF10-15
21840000	112	4	2	20	3_N	Planta	Sant_Marti	119965.1	MANZ	SI	EXT	REF1A5
14296500	81	3	1	30	2_M	Atic	Sant_Marti	106679.2	MANZ	SI	EXT	REF1A5
11520000	72	3	1	30	2_M	Planta	Sant_Marti	101364.84	MANZ	SI	EXT	REF1A5
9612220	62.08	3	1	29	1_MM	Planta	Sant_Marti	100036.25	MANZ	SI	EXT	SINREFORMA
15699096	84.86	3	2	27	4_B	Planta	Sant_Marti	100036.25	MANZ	SI	EXT	REF1A5
18870000	102	4	1	27	3_N	Planta	Sant_Marti	126608.05	MANZ	SI	EXT	REF1A5
16302300	77.63	3	1	30	4_B	Planta	Sant_Marti	113322.15	MANZ	SI	EXT	REF1A5
15770000	83	3	1	27	3_N	Planta	Sant_Marti	93393.3	BLOQ	SI	EXT	REF10-15
16340000	86	3	1	30	3_N	Planta	Sant_Marti	113322.15	BLOQ	SI	EXT	REF10-15
21336000	127	4	2	30	3_N	Planta	Sant_Marti	101364.84	BLOQ	SI	EXT	REF1A5
13724000	73	3	1	20	2_M	Planta	Sant_Marti	106679.2	BLOQ	SI	EXT	REF1A5
17765000	95	3	1	31	4_B	Planta	Sant_Marti	97379.07	MANZ	SI	EXT	REF1A5
15762000	74	3	1	28	4_B	Planta	Sant_Marti	102693.43	BLOQ	SI	EXT	REF1A5
12155000	65	3	1	32	1_MM	Planta	Sant_Marti	113322.15	BLOQ	SI	EXT	REF10-15
10672600	62.78	3	1	35	2_M	Planta	Sant_Marti	109336.38	BLOQ	NO	EXT	REF>20
12530504	65.95	3	1	32	3_N	Planta	Sant_Marti	93393.3	BLOQ	SI	EXT	REF1A5
15600000	80	3	1	30	3_N	Planta	Sant_Marti	126608.05	BLOQ	SI	EXT	SINREFORMA
16500036	71.04	3	1	30	2_M	Planta	Sant_Marti	166465.75	BLOQ	SI	EXT	REF5A10
17036864	87	3	1	30	3_N	Planta	Sant_Marti	106679.2	BLOQ	SI	EXT	REF1A5
11019252	40.07	1	1	35	3_N	Bajos	Sant_Marti	173108.7	MANZ	SI	EXT	REF1A5
28910000	118	4	2	8	4_B	Planta	Sant_Marti	133251	MANZ	SI	EXT	SINREFORMA
16150000	95	3	1	43	3_N	Planta	Sant_Marti	119965.1	MANZ	SI	EXT	REF1A5
20022600	90.6	3	1	22	3_N	Planta	Sant_Marti	126608.05	MANZ	SI	EXT	REF1A5
16200000	90	3	1	33	4_B	Planta	Sant_Marti	86750.35	BLOQ	SI	EXT	REF1A5
23468800	123.52	4	2	32	3_N	Planta	Sant_Marti	146536.9	BLOQ	SI	EXT	REF5A10
14567700	69.37	3	1	35	2_M	Planta	Sant_Marti	128600.935	MANZ	NO	EXT	REF5A10
23037992	91.33	2	1	98	2_M	Planta	Sarria	166465.75	MANZ	SI	EXT	REF1A5
17595000	69	3	1	60	3_N	Planta	Sarria	186394.6	MANZ	NO	EXT	RECIENREF
8970000	69	3	1	70	1_MM	Atic	Sarria	153179.85	MANZ	NO	INT	REF>20
42000000	150	4	2	40	3_N	Planta	Sarria	179751.65	MANZ	SI	EXT	REF5A10
51025504	175.95	5	3	28	2_M	Planta	Sarria	166465.75	BLOQ	SI	EXT	REF15-20
73041664	233.36	5	3	25	3_N	Planta	Sarria	219609.35	MANZ	SI	EXT	REF1A5
73041664	233.36	5	3	25	3_N	Planta	Sarria	219609.35	MANZ	SI	EXT	REF1A5
16659500	60.58	2	2	70	4_B	Planta	Sarria	166465.75	MANZ	NO	INT	REF1A5
38354208	103.66	2	2	50	2_M	Atic	Sarria	292681.8	MANZ	SI	EXT	REF>20
34500000	100	3	2	0	5_MB	Planta	Sarria	219609.35	MANZ	SI	EXT	OBRANUEVA
40002000	113	3	2	24	4_B	Planta	Sarria	219609.35	MANZ	SI	EXT	REF1A5
19040000	68	3	2	35	2_M	Bajos	Sarria	246181.15	MANZ	SI	EXT	REF1A5
63210000	245	5	3	37	1_MM	Planta	Sarria	199680.5	MANZ	SI	EXT	SINREFORMA
36838000	113	4	2	25	2_M	Planta	Sarria	232895.25	MANZ	SI	EXT	SINREFORMA
25032280	92	2	1	98	2_M	Planta	Sarria	176430.175	MANZ	SI	EXT	REF>20
32803504	115.1	4	2	30	1_MM	Planta	Sarria	212966.4	MANZ	SI	INT	SINREFORMA
51504000	174	4	3	30	2_M	Planta	Sarria	215623.58	BLOQ	SI	EXT	REF15-20
90200000	220	4	4	21	3_N	Planta	Sarria	232895.25	MANZ	SI	EXT	REF10-15
59439008	198.13	5	2	30	2_M	Planta	Sarria	212966.4	BLOQ	SI	EXT	REF5A10
43252048	141.81	5	3	25	3_N	Atic	Sarria	199680.5	MANZ	SI	EXT	REF1A5
49950000	185	4	3	20	2_M	Planta	Sarria	179751.65	MANZ	SI	EXT	SINREFORMA
16501188	60.89	1	1	30	3_N	Planta	Sarria	193037.55	MANZ	SI	EXT	RECIENREF
47400000	158	4	3	40	4_B	Planta	Sarria	179751.65	MANZ	SI	EXT	REF1A5
31240000	142	4	2	35	3_N	Atic	Sarria	155837.03	MANZ	SI	INT	RECIENREF
31720000	122	4	2	38	2_M	Planta	Sarria	173108.7	MANZ	SI	EXT	REF5A10
51175008	115	3	2	0	5_MB	Planta	Sarria	279395.9	MANZ	SI	EXT	OBRANUEVA
23180000	76	3	1	50	4_B	Planta	Sarria	179751.65	MANZ	SI	INT	REF1A5
30047504	101	2	1	50	3_N	Bajos	Sarria	173108.7	MANZ	SI	INT	REF1A5
40600000	140	4	2	25	3_N	Planta	Sarria	199680.5	MANZ	SI	EXT	SINREFORMA
33300000	111	4	2	25	3_N	Atic	Sarria	212966.4	MANZ	SI	EXT	SINREFORMA
8024000	34	1	1	26	1_MM	Planta	Sarria	166465.75	MANZ	SI	EXT	SINREFORMA
12308000	68	3	1	50	1_MM	Bajos	Sarria	173108.7	MANZ	SI	EXT	SINREFORMA
18870000	74	2	1	50	3_N	Planta	Sarria	153179.85	MANZ	NO	EXT	RECIENREF
20350000	74	2	1	50	3_N	Planta	Sarria	193037.55	MANZ	NO	EXT	RECIENREF
56595008	171.5	5	2	20	3_N	Planta	Sarria	219609.35	MANZ	SI	EXT	REF1A5
41174000	173	5	2	60	2_M	Planta	Sarria	173108.7	MANZ	NO	EXT	REF1A5
18286800	93.3	3	2	70	1_MM	Planta	Sarria	159822.8	MANZ	NO	EXT	SINREFORMA
22082112	80.68	3	1	25	5_MB	Planta	Sarria	199680.5	MANZ	SI	EXT	RECIENREF
24192000	86.4	3	2	35	4_B	Planta	Sarria	166465.75	MANZ	SI	INT	REF5A10
45030000	150.1	5	3	24	3_N	Planta	Sarria	212966.4	MANZ	SI	EXT	REF5A10
36580000	118	3	2	32	2_M	Planta	Sarria	232895.25	MANZ	SI	EXT	SINREFORMA
56115808	170	3	2	45	4_B	Planta	Sarria	232895.25	MANZ	SI	EXT	REF1A5
20590000	71	2	1	18	3_N	Planta	Sarria	179751.65	MANZ	SI	EXT	SINREFORMA
43740000	135	3	3	25	4_B	Planta	Sarria	206323.45	MANZ	SI	EXT	REF1A5
16720000	76	2	1	40	2_M	Planta	Sarria	166465.75	MANZ	SI	INT	REF5A10
31712496	147.5	5	2	40	3_N	Planta	Sarria	126608.05	MANZ	SI	EXT	REF5A10
12462000	62	1	1	35	3_N	Planta	Gracia	113322.15	BLOQ	NO	EXT	SINREFORMA
13717500	77.5	3	1	15	4_B	Planta	Gracia	86750.35	MANZ	SI	EXT	SINREFORMA
10514036	59	2	1	60	1_MM	Planta	Gracia	113322.15	MANZ	NO	EXT	REF>20
21798000	86.5	4	2	30	4_B	Planta	Sarria	166465.75	MANZ	SI	EXT	RECIENREF
34810000	118	3	2	25	4_B	Planta	Sarria	179751.65	MANZ	SI	EXT	REF1A5
23800000	119	4	2	14	4_B	Planta	Gracia	93393.3	MANZ	SI	INT	REF5A10
24500312	119	4	2	14	4_B	Planta	Gracia	93393.3	MANZ	SI	INT	REF5A10
10455000	51	1	1	27	4_B	Planta	Gracia	102693.43	MANZ	NO	EXT	REF1A5
22652496	110.5	4	2	47	1_MM	Planta	Gracia	153179.85	MANZ	SI	EXT	REF15-20
8373122	37.38	1	1	60	3_N	Bajos	Sarria	126608.05	MANZ	SI	INT	REF1A5
29700000	135	4	2	15	4_B	Planta	Sarria	109336.38	MANZ	SI	EXT	REF1A5
17248000	88	3	1	23	2_M	Planta	Gracia	104022.02	BLOQ	SI	EXT	REF1A5
22989000	97	3	2	40	1_MM	Planta	Gracia	193037.55	MANZ	SI	INT	SINREFORMA
17110000	58	2	1	10	3_N	Planta	Sarria	212966.4	MANZ	SI	EXT	SINREFORMA
33098816	128.29	5	3	24	3_N	Planta	Sarria	159822.8	MANZ	SI	EXT	REF5A10
16340000	76	1	1	40	2_M	Bajos	Sarria	139893.95	MANZ	SI	INT	SINREFORMA
16050004	64.2	3	1	30	3_N	Planta	Sarria	153179.85	MANZ	SI	EXT	REF5A10
8561248	45	2	1	77	2_M	Planta	Gracia	113322.15	MANZ	NO	EXT	REF1A5
18436248	75.25	4	1	30	3_N	Planta	Sarria	146536.9	MANZ	SI	EXT	SINREFORMA
21150000	94	3	1	20	3_N	Planta	Gracia	159822.8	MANZ	SI	EXT	REF1A5
9229088	43	2	1	77	3_N	Bajos	Gracia	113322.15	MANZ	NO	EXT	RECIENREF
9218880	46.56	2	1	60	3_N	Planta	Gracia	119965.1	MANZ	NO	INT	REF1A5
12004800	65.6	3	1	25	3_N	Planta	Gracia	113322.15	MANZ	NO	EXT	REF1A5
23517200	90.8	2	2	25	2_M	Planta	Sarria	199680.5	MANZ	SI	EXT	SINREFORMA
25891560	103.5	3	2	25	2_M	Planta	Gracia	186394.6	MANZ	SI	EXT	SINREFORMA
12300000	60	1	1	40	4_B	Planta	Gracia	100036.25	MANZ	NO	EXT	RECIENREF
29000000	116	4	2	17	3_N	Planta	Gracia	139893.95	MANZ	SI	INT	REF1A5
17670000	93	3	2	22	4_B	Planta	Gracia	106679.2	MANZ	SI	EXT	REF1A5
26400000	110	5	2	27	2_M	Planta	Sarria	186394.6	MANZ	SI	EXT	REF10-15
24316504	113.1	4	2	28	2_M	Planta	Gracia	146536.9	BLOQ	SI	EXT	REF10-15
15204000	72.4	3	1	20	2_M	Planta	Gracia	135908.18	MANZ	NO	EXT	SINREFORMA
17280000	72	3	1	50	2_M	Planta	Sarria	146536.9	MANZ	NO	INT	REF>20
37992144	120.61	4	2	20	3_N	Planta	Sarria	226252.3	MANZ	SI	EXT	REF1A5
22000000	88	3	1	20	3_N	Planta	Gracia	186394.6	MANZ	SI	EXT	SINREFORMA
19110000	78	2	1	20	2_M	Planta	Sarria	199680.5	MANZ	SI	EXT	SINREFORMA
22500000	90	4	1	35	3_N	Planta	Gracia	186394.6	MANZ	NO	EXT	SINREFORMA
11119740	57.84	2	1	51	1_MM	Atic	Gracia	126608.05	MANZ	NO	EXT	REF1A5
31062496	175	5	3	29	2_M	Planta	Gracia	153179.85	MANZ	SI	EXT	REF10-15
10020400	53.3	2	1	28	1_MM	Planta	Horta	126608.05	MANZ	SI	EXT	SINREFORMA
17118904	82.7	3	1	20	2_M	Planta	Gracia	131922.41	MANZ	SI	EXT	SINREFORMA
14692584	86	3	1	28	2_M	Planta	Horta	106679.2	MANZ	SI	EXT	REF5A10
11076448	57.54	2	1	18	3_N	Planta	Gracia	100036.25	MANZ	SI	EXT	REF1A5
4658000	34	1	1	65	1_MM	Bajos	Horta	82764.58	MANZ	NO	EXT	RECIENREF
17100000	95	3	1	50	3_N	Planta	Gracia	86750.35	MANZ	SI	EXT	REF1A5
17316000	93.6	3	2	15	3_N	Bajos	Gracia	119965.1	MANZ	SI	EXT	SINREFORMA
10508800	65.68	2	1	30	3_N	Planta	Gracia	53535.6	MANZ	NO	EXT	REF1A5
21600000	90	2	1	0	5_MB	Planta	Gracia	113322.15	MANZ	SI	EXT	OBRANUEVA
20034560	86	3	1	27	3_N	Planta	Gracia	133251	MANZ	SI	EXT	REF1A5
22734000	90	4	2	20	3_N	Planta	Gracia	166465.75	MANZ	SI	EXT	REF1A5
20999752	95	3	1	40	1_MM	Planta	Gracia	153179.85	MANZ	NO	EXT	SINREFORMA
12368556	71	3	1	40	1_MM	Atic	Horta	113322.15	MANZ	NO	EXT	REF>20
14657500	71.5	3	1	70	3_N	Planta	Gracia	102693.43	MANZ	NO	EXT	REF1A5
17121352	95.65	4	1	28	3_N	Atic	Horta	93393.3	MANZ	SI	EXT	REF5A10
25850000	110	4	1	32	3_N	Atic	Gracia	146536.9	MANZ	SI	EXT	REF5A10
15744000	78.72	3	1	26	2_M	Planta	Gracia	119965.1	MANZ	SI	INT	REF10-15
13543200	75.24	3	1	50	1_MM	Planta	Gracia	146536.9	MANZ	NO	EXT	REF15-20
9772920	60	2	1	45	1_MM	Bajos	Gracia	113322.15	MANZ	SI	EXT	REF5A10
11645000	68.5	3	1	32	3_N	Planta	Gracia	86750.35	MANZ	SI	EXT	REF10-15
15492900	86	3	1	44	2_M	Atic	Gracia	100036.25	MANZ	SI	INT	REF5A10
18992480	92	3	2	21	2_M	Atic	Gracia	113322.15	MANZ	SI	INT	REF1A5
21157504	100.75	4	2	20	2_M	Planta	Gracia	139893.95	MANZ	SI	EXT	SINREFORMA
8476652	43.47	2	1	55	1_MM	Planta	Gracia	119965.1	MANZ	NO	INT	REF10-15
16317000	98	4	2	25	3_N	Atic	Horta	106679.2	MANZ	NO	EXT	REF1A5
14625000	75	4	1	33	2_M	Planta	Horta	126608.05	MANZ	SI	EXT	SINREFORMA
12043500	55.5	1	1	20	2_M	Atic	Gracia	126608.05	MANZ	SI	EXT	SINREFORMA
13065000	67	3	1	25	3_N	Planta	Horta	119965.1	MANZ	NO	EXT	REF1A5
13130000	65	3	1	25	3_N	Planta	Horta	126608.05	MANZ	SI	EXT	REF1A5
12517676	68.59	3	1	50	2_M	Planta	Gracia	106679.2	BLOQ	NO	INT	REF>20
12584720	66.94	3	1	40	2_M	Planta	Gracia	106679.2	MANZ	NO	EXT	REF15-20
12025000	74	2	1	23	4_B	Atic	Horta	80107.4	MANZ	NO	EXT	REF5A10
15330000	73	2	2	25	2_M	Planta	Gracia	153179.85	MANZ	SI	EXT	SINREFORMA
13690000	74	3	1	30	3_N	Planta	Gracia	119965.1	MANZ	NO	EXT	SINREFORMA
13299000	80.6	2	1	50	4_B	Planta	Gracia	100036.25	MANZ	NO	EXT	REF1A5
13823476	75	3	1	38	1_MM	Planta	Horta	119965.1	MANZ	SI	EXT	REF1A5
38160000	120	4	2	20	4_B	Planta	Gracia	143879.72	BLOQ	SI	EXT	REF1A5
13220996	67.8	3	1	35	2_M	Planta	Gracia	153179.85	MANZ	NO	EXT	SINREFORMA
19240000	104	4	2	50	2_M	Planta	Sant_Andreu	119965.1	MANZ	SI	EXT	SINREFORMA
26795080	118.04	4	2	27	3_N	Planta	Horta	133251	MANZ	SI	EXT	REF10-15
12550000	50.2	1	1	23	3_N	Planta	Horta	153179.85	MANZ	SI	EXT	REF1A5
27090000	129	4	2	30	3_N	Planta	Gracia	119965.1	BLOQ	SI	EXT	REF5A10
17062496	87.5	3	2	40	2_M	Planta	Gracia	146536.9	MANZ	NO	EXT	SINREFORMA
25639848	108	4	2	19	2_M	Planta	Gracia	133251	MANZ	SI	INT	SINREFORMA
18369600	89	3	1	29	2_M	Planta	Horta	133251	MANZ	SI	EXT	REF5A10
13532748	73.15	3	1	38	3_N	Planta	Horta	106679.2	MANZ	NO	EXT	REF5A10
19448000	88	4	2	25	2_M	Planta	Gracia	119965.1	MANZ	SI	EXT	REF5A10
21893448	101.83	3	2	45	3_N	Planta	Sant_Andreu	139893.95	MANZ	SI	EXT	REF1A5
18967968	87.41	3	2	20	4_B	Planta	Gracia	126608.05	MANZ	SI	EXT	REF1A5
19448000	88	4	2	25	2_M	Planta	Gracia	119965.1	MANZ	SI	EXT	REF5A10
15559188	86.5	3	2	29	1_MM	Planta	Horta	106679.2	MANZ	SI	EXT	SINREFORMA
15795000	81	3	1	28	1_MM	Planta	Gracia	119965.1	MANZ	SI	INT	SINREFORMA
13545000	63	2	1	32	1_MM	Planta	Gracia	146536.9	MANZ	SI	EXT	REF>20
11201500	52.1	2	1	30	3_N	Atic	Horta	139893.95	MANZ	SI	EXT	REF1A5
14592600	67	2	1	25	3_N	Bajos	Sant_Marti	139893.95	MANZ	SI	INT	REF1A5
14220000	79	3	2	0	5_MB	Planta	Horta	80107.4	MANZ	NO	EXT	OBRANUEVA
10001600	53.2	2	1	50	1_MM	Planta	Gracia	143879.72	MANZ	NO	EXT	SINREFORMA
25962944	136.75	4	2	29	2_M	Planta	Gracia	106679.2	MANZ	SI	EXT	REF5A10
20554800	97.88	4	2	32	2_M	Planta	Gracia	159822.8	MANZ	SI	EXT	REF15-20
17885000	73	2	2	25	3_N	Planta	Gracia	153179.85	MANZ	SI	EXT	RECIENREF
27140000	92	3	2	0	5_MB	Planta	Gracia	157165.62	MANZ	NO	EXT	OBRANUEVA
17647504	90.5	3	2	25	3_N	Planta	Horta	126608.05	BLOQ	SI	EXT	SINREFORMA
18100000	90.5	3	2	25	3_N	Planta	Horta	126608.05	BLOQ	SI	EXT	SINREFORMA
12420000	69	1	1	25	2_M	Bajos	Horta	133251	MANZ	SI	EXT	SINREFORMA
15200000	80	3	1	25	3_N	Atic	Horta	119965.1	MANZ	NO	EXT	SINREFORMA
12627184	56.2	2	1	30	4_B	Bajos	Horta	119965.1	MANZ	SI	INT	RECIENREF
19040400	90	4	1	29	2_M	Planta	Horta	133251	MANZ	SI	EXT	REF10-15
19311600	79.8	3	1	25	3_N	Planta	Horta	153179.85	MANZ	NO	INT	RECIENREF
21340000	97	3	1	40	2_M	Planta	Horta	159822.8	MANZ	SI	EXT	SINREFORMA
26000000	80	3	2	30	4_B	Atic	Gracia	159822.8	MANZ	NO	EXT	REF1A5
34550464	131	4	2	30	2_M	Planta	Sant_Andreu	166465.75	MANZ	SI	EXT	REF5A10
22011480	82.44	3	1	26	3_N	Planta	Gracia	182408.83	MANZ	SI	EXT	REF10-15
23005000	107	3	2	35	2_M	Planta	Horta	146536.9	MANZ	SI	EXT	REF15-20
26059272	99	4	2	35	3_N	Planta	Sant_Andreu	166465.75	MANZ	SI	EXT	RECIENREF
20385200	99.44	4	1	45	3_N	Planta	Gracia	119965.1	MANZ	SI	EXT	REF10-15
20720000	112	4	1	48	2_M	Planta	Eixample	113322.15	MANZ	SI	EXT	REF1A5
15034500	75	3	1	86	2_M	Planta	Gracia	115979.33	MANZ	NO	EXT	REF1A5
13608000	60	3	1	35	2_M	Atic	Eixample	119965.1	MANZ	SI	EXT	REF5A10
20936000	104.68	4	2	25	2_M	Planta	Horta	119965.1	MANZ	SI	EXT	REF5A10
13608000	60	3	1	35	2_M	Atic	Eixample	119965.1	MANZ	SI	EXT	REF5A10
18326000	86.24	3	2	25	3_N	Planta	Sant_Marti	139893.95	MANZ	SI	EXT	REF5A10
12033000	63	2	1	60	2_M	Planta	Horta	133251	MANZ	NO	EXT	SINREFORMA
18285000	79.5	3	1	5	4_B	Planta	Horta	133251	MANZ	SI	EXT	SINREFORMA
16800000	80	2	1	50	3_N	Planta	Gracia	133251	MANZ	NO	EXT	REF1A5
15073500	75	3	1	70	1_MM	Planta	Eixample	133251	MANZ	SI	EXT	REF15-20
18900000	90	3	1	50	3_N	Planta	Eixample	139893.95	MANZ	SI	EXT	REF5A10
22016000	102.4	3	2	70	3_N	Planta	Gracia	146536.9	MANZ	SI	EXT	REF5A10
14490000	69	2	2	70	3_N	Planta	Gracia	139893.95	MANZ	NO	EXT	RECIENREF
7000000	40	2	1	60	2_M	Planta	Gracia	119965.1	MANZ	NO	EXT	REF1A5
19950000	70	2	1	60	2_M	Atic	Eixample	159822.8	MANZ	SI	EXT	REF1A5
11591300	57.1	3	1	60	3_N	Planta	Gracia	119965.1	MANZ	NO	EXT	REF1A5
15800000	79	3	1	60	2_M	Planta	Eixample	119965.1	MANZ	SI	INT	REF>20
20810688	96	4	2	21	2_M	Planta	Eixample	119965.1	MANZ	SI	EXT	REF1A5
11823000	39.41	2	1	60	3_N	Planta	Eixample	179751.65	MANZ	NO	EXT	RECIENREF
14017500	63	3	1	28	3_N	Planta	Horta	133251	MANZ	SI	EXT	REF1A5
12224000	64	3	1	60	2_M	Planta	Gracia	133251	MANZ	NO	EXT	REF5A10
12420000	54	1	1	60	3_N	Planta	Eixample	126608.05	MANZ	SI	EXT	REF1A5
20009000	93.5	2	1	28	3_N	Planta	Ciutat_Vella	113322.15	MANZ	SI	EXT	RECIENREF
17587920	86.64	2	1	50	3_N	Planta	Eixample	119965.1	MANZ	SI	EXT	REF5A10
21205800	78.54	3	1	45	3_N	Planta	Eixample	179751.65	MANZ	SI	EXT	REF5A10
12960000	72	2	1	35	1_MM	Atic	Eixample	119965.1	MANZ	SI	INT	SINREFORMA
11793600	56	2	1	49	2_M	Planta	Eixample	119965.1	MANZ	SI	INT	REF1A5
20704496	96.3	4	2	22	4_B	Planta	Eixample	139893.95	MANZ	SI	EXT	REF1A5
26550000	118	3	2	12	4_B	Planta	Eixample	126608.05	MANZ	SI	INT	REF1A5
20009000	93.5	2	1	28	3_N	Planta	Ciutat_Vella	106679.2	MANZ	SI	EXT	RECIENREF
13670948	58	2	1	64	3_N	Planta	Eixample	133251	MANZ	SI	INT	REF1A5
6820800	34.8	1	1	75	3_N	Bajos	Gracia	113322.15	MANZ	NO	INT	REF1A5
7516800	34.8	1	1	75	3_N	Bajos	Gracia	113322.15	MANZ	NO	INT	REF1A5
13688000	59	1	1	0	5_MB	Bajos	Eixample	139893.95	MANZ	SI	INT	OBRANUEVA
21556448	93.03	3	2	25	3_N	Planta	Gracia	133251	MANZ	SI	EXT	REF5A10
18552504	78.21	4	1	28	3_N	Planta	Eixample	159822.8	MANZ	SI	EXT	REF5A10
14100000	60	3	1	70	2_M	Planta	Eixample	166465.75	MANZ	SI	EXT	REF10-15
13758000	68.79	3	1	34	2_M	Planta	Gracia	146536.9	MANZ	SI	EXT	REF5A10
9250000	37	1	1	45	2_M	Atic	Horta	173108.7	MANZ	NO	EXT	REF1A5
22000000	100	4	2	40	3_N	Planta	Gracia	146536.9	MANZ	SI	EXT	REF10-15
14259996	71.3	2	2	50	2_M	Planta	Gracia	126608.05	MANZ	NO	EXT	RECIENREF
23257080	92.29	4	2	19	5_MB	Planta	Eixample	167794.34	MANZ	SI	EXT	REF1A5
18001800	82.2	3	1	35	3_N	Planta	Horta	133251	MANZ	SI	EXT	REF5A10
14280000	68	2	1	75	1_MM	Planta	Eixample	153179.85	MANZ	NO	EXT	RECIENREF
15137500	86.5	3	1	70	1_MM	Planta	Eixample	126608.05	MANZ	NO	EXT	REF>20
25824960	102.48	4	2	21	4_B	Atic	Eixample	169122.93	MANZ	SI	EXT	REF1A5
15990000	82	4	1	57	1_MM	Planta	Gracia	153179.85	MANZ	NO	EXT	SINREFORMA
18748000	86	3	1	25	3_N	Planta	Horta	153179.85	MANZ	SI	EXT	REF1A5
12826600	59	3	1	50	3_N	Planta	Eixample	146536.9	MANZ	NO	EXT	RECIENREF
16234460	74.47	2	1	25	3_N	Planta	Gracia	153179.85	MANZ	SI	INT	REF5A10
18480000	84	4	2	50	2_M	Planta	Eixample	159822.8	MANZ	SI	EXT	REF1A5
13274348	84.55	2	1	50	1_MM	Planta	Eixample	106679.2	MANZ	SI	EXT	SINREFORMA
17280000	72	3	1	60	3_N	Planta	Gracia	153179.85	MANZ	NO	EXT	SINREFORMA
12036000	47.2	1	1	45	3_N	Planta	Eixample	166465.75	MANZ	SI	EXT	REF1A5
10045000	49	2	1	65	2_M	Planta	Eixample	129265.23	MANZ	NO	EXT	REF1A5
19317272	89	4	1	39	1_MM	Planta	Eixample	133251	MANZ	SI	EXT	REF1A5
10285000	60.5	2	1	60	2_M	Planta	Horta	133251	MANZ	NO	EXT	REF15-20
26250000	105	4	2	19	3_N	Planta	Eixample	146536.9	MANZ	SI	EXT	REF1A5
16871496	82.3	2	1	43	2_M	Planta	Horta	126608.05	MANZ	SI	EXT	REF15-20
17425000	85	4	1	70	1_MM	Planta	Gracia	126608.05	MANZ	SI	EXT	REF>20
20548800	85.62	4	2	35	3_N	Planta	Horta	166465.75	MANZ	SI	EXT	REF1A5
24383600	103.76	4	2	20	2_M	Planta	Horta	139893.95	MANZ	SI	EXT	SINREFORMA
21788200	110.6	4	2	20	2_M	Planta	Horta	127936.64	MANZ	SI	EXT	SINREFORMA
20731800	95.1	4	2	23	2_M	Planta	Eixample	153179.85	MANZ	SI	EXT	REF1A5
16259248	79.8	3	1	24	1_MM	Planta	Eixample	133251	MANZ	SI	INT	REF5A10
11000000	44	1	1	70	2_M	Planta	Eixample	153179.85	MANZ	SI	EXT	REF1A5
25500000	100	4	1	35	2_M	Planta	Horta	186394.6	MANZ	SI	EXT	REF1A5
13475000	77	2	1	30	2_M	Planta	Gracia	146536.9	MANZ	NO	EXT	SINREFORMA
18920000	86	4	1	35	2_M	Planta	Eixample	146536.9	MANZ	SI	INT	REF10-15
17402000	77	2	1	30	4_B	Planta	Gracia	133251	MANZ	NO	EXT	SINREFORMA
23373000	95.4	4	2	32	3_N	Planta	Gracia	159822.8	MANZ	SI	EXT	REF1A5
30196192	170.6	3	2	60	5_MB	Planta	Gracia	159822.8	MANZ	NO	EXT	RECIENREF
34457392	127.62	3	2	0	5_MB	Bajos	Gracia	119965.1	MANZ	NO	EXT	OBRANUEVA
16075200	85	4	1	39	1_MM	Planta	Eixample	133251	MANZ	SI	EXT	SINREFORMA
16885848	82.37	3	1	40	2_M	Planta	Gracia	146536.9	MANZ	NO	EXT	REF15-20
