Any,Trimestre,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Preu_mitja_habitatge,Valor
2019,4,8,Nou Barris,54,Torre Baró,Nou. Milers d'euros,NA
2019,4,8,Nou Barris,55,Ciutat Meridiana,Nou. Milers d'euros,NA
2019,4,8,Nou Barris,56,Vallbona,Nou. Milers d'euros,NA
2019,4,9,Sant Andreu,57,la Trinitat Vella,Nou. Milers d'euros,NA
2019,4,9,Sant Andreu,58,Baró de Viver,Nou. Milers d'euros,NA
2019,4,9,Sant Andreu,59,el Bon Pastor,Nou. Milers d'euros,NA
2019,4,9,Sant Andreu,60,Sant Andreu,Nou. Milers d'euros,359.8
2019,4,9,Sant Andreu,61,la Sagrera,Nou. Milers d'euros,NA
2019,4,9,Sant Andreu,62,el Congrés i els Indians,Nou. Milers d'euros,NA
2019,4,9,Sant Andreu,63,Navas,Nou. Milers d'euros,NA
2019,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,Nou. Milers d'euros,454.6
2019,4,10,Sant Martí,65,el Clot,Nou. Milers d'euros,389.3
2019,4,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Nou. Milers d'euros,NA
2019,4,10,Sant Martí,67,la Vila Olímpica del Poblenou,Nou. Milers d'euros,NA
2019,4,10,Sant Martí,68,el Poblenou,Nou. Milers d'euros,393.5
2019,4,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Nou. Milers d'euros,NA
2019,4,10,Sant Martí,70,el Besòs i el Maresme,Nou. Milers d'euros,480.6
2019,4,10,Sant Martí,71,Provençals del Poblenou,Nou. Milers d'euros,NA
2019,4,10,Sant Martí,72,Sant Martí de Provençals,Nou. Milers d'euros,NA
2019,4,10,Sant Martí,73,la Verneda i la Pau,Nou. Milers d'euros,178
2019,4,1,Ciutat Vella,1,el Raval,Usat. Milers d'euros,186.3
2019,4,1,Ciutat Vella,2,el Barri Gòtic,Usat. Milers d'euros,392.3
2019,4,1,Ciutat Vella,3,la Barceloneta,Usat. Milers d'euros,276.1
2019,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Usat. Milers d'euros,323.8
2019,4,2,Eixample,5,el Fort Pienc,Usat. Milers d'euros,432.8
2019,4,2,Eixample,6,la Sagrada Família,Usat. Milers d'euros,286.1
2019,4,2,Eixample,7,la Dreta de l'Eixample,Usat. Milers d'euros,519.1
2019,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Usat. Milers d'euros,373.9
2019,4,2,Eixample,9,la Nova Esquerra de l'Eixample,Usat. Milers d'euros,302.8
2019,4,2,Eixample,10,Sant Antoni,Usat. Milers d'euros,313.4
2019,4,3,Sants-Montjuïc,11,el Poble Sec,Usat. Milers d'euros,309.9
2019,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Usat. Milers d'euros,NA
2019,4,3,Sants-Montjuïc,13,la Marina de Port,Usat. Milers d'euros,170
2019,4,3,Sants-Montjuïc,14,la Font de la Guatlla,Usat. Milers d'euros,277.3
2019,4,3,Sants-Montjuïc,15,Hostafrancs,Usat. Milers d'euros,258.8
2019,4,3,Sants-Montjuïc,16,la Bordeta,Usat. Milers d'euros,173.8
2019,4,3,Sants-Montjuïc,17,Sants - Badal,Usat. Milers d'euros,244.7
2019,4,3,Sants-Montjuïc,18,Sants,Usat. Milers d'euros,264.4
2019,4,4,Les Corts,19,les Corts,Usat. Milers d'euros,371.3
2019,4,4,Les Corts,20,la Maternitat i Sant Ramon,Usat. Milers d'euros,335.6
2019,4,4,Les Corts,21,Pedralbes,Usat. Milers d'euros,678.2
2019,4,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Usat. Milers d'euros,619.5
2019,4,5,Sarrià-Sant Gervasi,23,Sarrià,Usat. Milers d'euros,497.4
2019,4,5,Sarrià-Sant Gervasi,24,les Tres Torres,Usat. Milers d'euros,919.2
2019,4,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Usat. Milers d'euros,539.5
2019,4,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Usat. Milers d'euros,580.8
2019,4,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Usat. Milers d'euros,428.7
2019,4,6,Gràcia,28,Vallcarca i els Penitents,Usat. Milers d'euros,357
2019,4,6,Gràcia,29,el Coll,Usat. Milers d'euros,178.7
2019,4,6,Gràcia,30,la Salut,Usat. Milers d'euros,323.2
2019,4,6,Gràcia,31,la Vila de Gràcia,Usat. Milers d'euros,520.8
2019,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Usat. Milers d'euros,452.3
2019,4,7,Horta-Guinardó,33,el Baix Guinardó,Usat. Milers d'euros,219.8
2019,4,7,Horta-Guinardó,34,Can Baró,Usat. Milers d'euros,223
2019,4,7,Horta-Guinardó,35,el Guinardó,Usat. Milers d'euros,218.8
2019,4,7,Horta-Guinardó,36,la Font d'en Fargues,Usat. Milers d'euros,336.4
2019,4,7,Horta-Guinardó,37,el Carmel,Usat. Milers d'euros,180
2019,4,7,Horta-Guinardó,38,la Teixonera,Usat. Milers d'euros,211.1
2019,4,7,Horta-Guinardó,39,Sant Genís dels Agudells,Usat. Milers d'euros,279.2
2019,4,7,Horta-Guinardó,40,Montbau,Usat. Milers d'euros,NA
2019,4,7,Horta-Guinardó,41,la Vall d'Hebron,Usat. Milers d'euros,170
2019,4,7,Horta-Guinardó,42,la Clota,Usat. Milers d'euros,NA
2019,4,7,Horta-Guinardó,43,Horta,Usat. Milers d'euros,279.1
2019,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Usat. Milers d'euros,191.3
2019,4,8,Nou Barris,45,Porta,Usat. Milers d'euros,169.4
2019,4,8,Nou Barris,46,el Turó de la Peira,Usat. Milers d'euros,187.3
2019,4,8,Nou Barris,47,Can Peguera,Usat. Milers d'euros,NA
2019,4,8,Nou Barris,48,la Guineueta,Usat. Milers d'euros,199.7
2019,4,8,Nou Barris,49,Canyelles,Usat. Milers d'euros,170
2019,4,8,Nou Barris,50,les Roquetes,Usat. Milers d'euros,193.2
2019,4,8,Nou Barris,51,Verdun,Usat. Milers d'euros,149.5
2019,4,8,Nou Barris,52,la Prosperitat,Usat. Milers d'euros,126
2019,4,8,Nou Barris,53,la Trinitat Nova,Usat. Milers d'euros,76.5
2019,4,8,Nou Barris,54,Torre Baró,Usat. Milers d'euros,NA
2019,4,8,Nou Barris,55,Ciutat Meridiana,Usat. Milers d'euros,91
2019,4,8,Nou Barris,56,Vallbona,Usat. Milers d'euros,140
2019,4,9,Sant Andreu,57,la Trinitat Vella,Usat. Milers d'euros,233
2019,4,9,Sant Andreu,58,Baró de Viver,Usat. Milers d'euros,NA
2019,4,9,Sant Andreu,59,el Bon Pastor,Usat. Milers d'euros,159.4
2019,4,9,Sant Andreu,60,Sant Andreu,Usat. Milers d'euros,214.6
2019,4,9,Sant Andreu,61,la Sagrera,Usat. Milers d'euros,258.1
2019,4,9,Sant Andreu,62,el Congrés i els Indians,Usat. Milers d'euros,231.3
2019,4,9,Sant Andreu,63,Navas,Usat. Milers d'euros,374.9
2019,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,Usat. Milers d'euros,279.6
2019,4,10,Sant Martí,65,el Clot,Usat. Milers d'euros,345.3
2019,4,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Usat. Milers d'euros,198.9
2019,4,10,Sant Martí,67,la Vila Olímpica del Poblenou,Usat. Milers d'euros,541.7
2019,4,10,Sant Martí,68,el Poblenou,Usat. Milers d'euros,402
2019,4,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Usat. Milers d'euros,491.5
2019,4,10,Sant Martí,70,el Besòs i el Maresme,Usat. Milers d'euros,218.4
2019,4,10,Sant Martí,71,Provençals del Poblenou,Usat. Milers d'euros,NA
2019,4,10,Sant Martí,72,Sant Martí de Provençals,Usat. Milers d'euros,266.3
2019,4,10,Sant Martí,73,la Verneda i la Pau,Usat. Milers d'euros,174.2
2019,4,1,Ciutat Vella,1,el Raval,Total. Euros/m2 construït,3241.4
2019,4,1,Ciutat Vella,2,el Barri Gòtic,Total. Euros/m2 construït,5234.2
2019,4,1,Ciutat Vella,3,la Barceloneta,Total. Euros/m2 construït,5055.6
2019,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Total. Euros/m2 construït,4327.7
2019,4,2,Eixample,5,el Fort Pienc,Total. Euros/m2 construït,4817.3
2019,4,2,Eixample,6,la Sagrada Família,Total. Euros/m2 construït,4507.8
2019,4,2,Eixample,7,la Dreta de l'Eixample,Total. Euros/m2 construït,4573.4
2019,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Total. Euros/m2 construït,5338
2019,4,2,Eixample,9,la Nova Esquerra de l'Eixample,Total. Euros/m2 construït,4145.6
2019,4,2,Eixample,10,Sant Antoni,Total. Euros/m2 construït,4378.1
2019,4,3,Sants-Montjuïc,11,el Poble Sec,Total. Euros/m2 construït,4863.9
2019,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Total. Euros/m2 construït,NA
2019,4,3,Sants-Montjuïc,13,la Marina de Port,Total. Euros/m2 construït,2734.1
2019,4,3,Sants-Montjuïc,14,la Font de la Guatlla,Total. Euros/m2 construït,3954.4
2019,4,3,Sants-Montjuïc,15,Hostafrancs,Total. Euros/m2 construït,3468.7
2019,4,3,Sants-Montjuïc,16,la Bordeta,Total. Euros/m2 construït,2816.3
2019,4,3,Sants-Montjuïc,17,Sants - Badal,Total. Euros/m2 construït,3753.8
2019,4,3,Sants-Montjuïc,18,Sants,Total. Euros/m2 construït,3769.1
2019,4,4,Les Corts,19,les Corts,Total. Euros/m2 construït,4585.8
2019,4,4,Les Corts,20,la Maternitat i Sant Ramon,Total. Euros/m2 construït,4119.2
2019,4,4,Les Corts,21,Pedralbes,Total. Euros/m2 construït,9175.8
2019,4,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Total. Euros/m2 construït,6487
2019,4,5,Sarrià-Sant Gervasi,23,Sarrià,Total. Euros/m2 construït,5469.7
2019,4,5,Sarrià-Sant Gervasi,24,les Tres Torres,Total. Euros/m2 construït,5618.2
2019,4,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Total. Euros/m2 construït,4771.8
2019,4,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Total. Euros/m2 construït,5216.5
2019,4,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Total. Euros/m2 construït,4831.8
2019,4,6,Gràcia,28,Vallcarca i els Penitents,Total. Euros/m2 construït,4279.2
2019,4,6,Gràcia,29,el Coll,Total. Euros/m2 construït,2934.1
2019,4,6,Gràcia,30,la Salut,Total. Euros/m2 construït,4455.1
2019,4,6,Gràcia,31,la Vila de Gràcia,Total. Euros/m2 construït,5531.1
2019,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Total. Euros/m2 construït,5007.4
2019,4,7,Horta-Guinardó,33,el Baix Guinardó,Total. Euros/m2 construït,3450.7
2019,4,7,Horta-Guinardó,34,Can Baró,Total. Euros/m2 construït,3032.4
2019,4,7,Horta-Guinardó,35,el Guinardó,Total. Euros/m2 construït,3469.6
2019,4,7,Horta-Guinardó,36,la Font d'en Fargues,Total. Euros/m2 construït,3476.4
2019,4,7,Horta-Guinardó,37,el Carmel,Total. Euros/m2 construït,2782
2019,4,7,Horta-Guinardó,38,la Teixonera,Total. Euros/m2 construït,3666.1
2019,4,7,Horta-Guinardó,39,Sant Genís dels Agudells,Total. Euros/m2 construït,2626.7
2019,4,7,Horta-Guinardó,40,Montbau,Total. Euros/m2 construït,2680.5
2019,4,7,Horta-Guinardó,41,la Vall d'Hebron,Total. Euros/m2 construït,3469.4
2019,4,7,Horta-Guinardó,42,la Clota,Total. Euros/m2 construït,NA
2019,4,7,Horta-Guinardó,43,Horta,Total. Euros/m2 construït,3305.9
2019,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Total. Euros/m2 construït,2944.6
2019,4,8,Nou Barris,45,Porta,Total. Euros/m2 construït,2685.1
2019,4,8,Nou Barris,46,el Turó de la Peira,Total. Euros/m2 construït,2313.1
2019,4,8,Nou Barris,47,Can Peguera,Total. Euros/m2 construït,NA
2019,4,8,Nou Barris,48,la Guineueta,Total. Euros/m2 construït,2864.4
2019,4,8,Nou Barris,49,Canyelles,Total. Euros/m2 construït,2098.8
2019,4,8,Nou Barris,50,les Roquetes,Total. Euros/m2 construït,3265.9
2019,4,8,Nou Barris,51,Verdun,Total. Euros/m2 construït,2889.5
2019,4,8,Nou Barris,52,la Prosperitat,Total. Euros/m2 construït,2833.3
2019,4,8,Nou Barris,53,la Trinitat Nova,Total. Euros/m2 construït,1533.2
2019,4,8,Nou Barris,54,Torre Baró,Total. Euros/m2 construït,NA
2019,4,8,Nou Barris,55,Ciutat Meridiana,Total. Euros/m2 construït,1531.2
2019,4,8,Nou Barris,56,Vallbona,Total. Euros/m2 construït,1891.9
2019,4,9,Sant Andreu,57,la Trinitat Vella,Total. Euros/m2 construït,3216.3
2019,4,9,Sant Andreu,58,Baró de Viver,Total. Euros/m2 construït,NA
2019,4,9,Sant Andreu,59,el Bon Pastor,Total. Euros/m2 construït,2452.4
2019,4,9,Sant Andreu,60,Sant Andreu,Total. Euros/m2 construït,3553.7
2019,4,9,Sant Andreu,61,la Sagrera,Total. Euros/m2 construït,3380.5
2019,4,9,Sant Andreu,62,el Congrés i els Indians,Total. Euros/m2 construït,3146.7
2019,4,9,Sant Andreu,63,Navas,Total. Euros/m2 construït,4158
2019,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,Total. Euros/m2 construït,3785.7
2019,4,10,Sant Martí,65,el Clot,Total. Euros/m2 construït,4176.7
2019,4,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Total. Euros/m2 construït,3577.5
2019,4,10,Sant Martí,67,la Vila Olímpica del Poblenou,Total. Euros/m2 construït,4908.5
2019,4,10,Sant Martí,68,el Poblenou,Total. Euros/m2 construït,4831
2019,4,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Total. Euros/m2 construït,5778.6
2019,4,10,Sant Martí,70,el Besòs i el Maresme,Total. Euros/m2 construït,3257.3
2019,4,10,Sant Martí,71,Provençals del Poblenou,Total. Euros/m2 construït,2683.2
2019,4,10,Sant Martí,72,Sant Martí de Provençals,Total. Euros/m2 construït,3555.6
2019,4,10,Sant Martí,73,la Verneda i la Pau,Total. Euros/m2 construït,2415.8
2019,4,1,Ciutat Vella,1,el Raval,Nou. Euros/m2 construït,NA
2019,4,1,Ciutat Vella,2,el Barri Gòtic,Nou. Euros/m2 construït,5904.1
2019,4,1,Ciutat Vella,3,la Barceloneta,Nou. Euros/m2 construït,5052.3
2019,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Nou. Euros/m2 construït,5231
2019,4,2,Eixample,5,el Fort Pienc,Nou. Euros/m2 construït,NA
2019,4,2,Eixample,6,la Sagrada Família,Nou. Euros/m2 construït,NA
2019,4,2,Eixample,7,la Dreta de l'Eixample,Nou. Euros/m2 construït,2936.5
2019,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Nou. Euros/m2 construït,8580.3
2019,4,2,Eixample,9,la Nova Esquerra de l'Eixample,Nou. Euros/m2 construït,NA
2019,4,2,Eixample,10,Sant Antoni,Nou. Euros/m2 construït,NA
2019,4,3,Sants-Montjuïc,11,el Poble Sec,Nou. Euros/m2 construït,NA
2019,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Nou. Euros/m2 construït,NA
2019,4,3,Sants-Montjuïc,13,la Marina de Port,Nou. Euros/m2 construït,NA
2019,4,3,Sants-Montjuïc,14,la Font de la Guatlla,Nou. Euros/m2 construït,NA
2019,4,3,Sants-Montjuïc,15,Hostafrancs,Nou. Euros/m2 construït,760.9
2019,4,3,Sants-Montjuïc,16,la Bordeta,Nou. Euros/m2 construït,NA
2019,4,3,Sants-Montjuïc,17,Sants - Badal,Nou. Euros/m2 construït,NA
2019,4,3,Sants-Montjuïc,18,Sants,Nou. Euros/m2 construït,3739
2019,4,4,Les Corts,19,les Corts,Nou. Euros/m2 construït,5541.6
2019,4,4,Les Corts,20,la Maternitat i Sant Ramon,Nou. Euros/m2 construït,NA
2019,4,4,Les Corts,21,Pedralbes,Nou. Euros/m2 construït,14880.2
2019,4,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Nou. Euros/m2 construït,NA
2019,4,5,Sarrià-Sant Gervasi,23,Sarrià,Nou. Euros/m2 construït,NA
2019,4,5,Sarrià-Sant Gervasi,24,les Tres Torres,Nou. Euros/m2 construït,NA
2019,4,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Nou. Euros/m2 construït,5700
2019,4,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Nou. Euros/m2 construït,5051.5
2019,4,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Nou. Euros/m2 construït,6274.3
2019,4,6,Gràcia,28,Vallcarca i els Penitents,Nou. Euros/m2 construït,3717.6
2019,4,6,Gràcia,29,el Coll,Nou. Euros/m2 construït,2952.9
2019,4,6,Gràcia,30,la Salut,Nou. Euros/m2 construït,NA
2019,4,6,Gràcia,31,la Vila de Gràcia,Nou. Euros/m2 construït,5763.8
2019,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Nou. Euros/m2 construït,NA
2019,4,7,Horta-Guinardó,33,el Baix Guinardó,Nou. Euros/m2 construït,NA
2019,4,7,Horta-Guinardó,34,Can Baró,Nou. Euros/m2 construït,NA
2019,4,7,Horta-Guinardó,35,el Guinardó,Nou. Euros/m2 construït,NA
2019,4,7,Horta-Guinardó,36,la Font d'en Fargues,Nou. Euros/m2 construït,NA
2019,4,7,Horta-Guinardó,37,el Carmel,Nou. Euros/m2 construït,3132.5
2019,4,7,Horta-Guinardó,38,la Teixonera,Nou. Euros/m2 construït,3923.3
2019,4,7,Horta-Guinardó,39,Sant Genís dels Agudells,Nou. Euros/m2 construït,1806.6
2019,4,7,Horta-Guinardó,40,Montbau,Nou. Euros/m2 construït,2568.6
2019,4,7,Horta-Guinardó,41,la Vall d'Hebron,Nou. Euros/m2 construït,NA
2019,4,7,Horta-Guinardó,42,la Clota,Nou. Euros/m2 construït,NA
2019,4,7,Horta-Guinardó,43,Horta,Nou. Euros/m2 construït,3659.1
2019,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Nou. Euros/m2 construït,NA
2019,4,8,Nou Barris,45,Porta,Nou. Euros/m2 construït,NA
2019,4,8,Nou Barris,46,el Turó de la Peira,Nou. Euros/m2 construït,NA
2019,4,8,Nou Barris,47,Can Peguera,Nou. Euros/m2 construït,NA
2019,4,8,Nou Barris,48,la Guineueta,Nou. Euros/m2 construït,NA
2019,4,8,Nou Barris,49,Canyelles,Nou. Euros/m2 construït,NA
2019,4,8,Nou Barris,50,les Roquetes,Nou. Euros/m2 construït,NA
2019,4,8,Nou Barris,51,Verdun,Nou. Euros/m2 construït,3276.3
2019,4,8,Nou Barris,52,la Prosperitat,Nou. Euros/m2 construït,NA
2019,4,8,Nou Barris,53,la Trinitat Nova,Nou. Euros/m2 construït,NA
2019,4,8,Nou Barris,54,Torre Baró,Nou. Euros/m2 construït,NA
2019,4,8,Nou Barris,55,Ciutat Meridiana,Nou. Euros/m2 construït,NA
2019,4,8,Nou Barris,56,Vallbona,Nou. Euros/m2 construït,NA
2019,4,9,Sant Andreu,57,la Trinitat Vella,Nou. Euros/m2 construït,NA
2019,4,9,Sant Andreu,58,Baró de Viver,Nou. Euros/m2 construït,NA
2019,4,9,Sant Andreu,59,el Bon Pastor,Nou. Euros/m2 construït,NA
2019,4,9,Sant Andreu,60,Sant Andreu,Nou. Euros/m2 construït,4654.2
2019,4,9,Sant Andreu,61,la Sagrera,Nou. Euros/m2 construït,NA
2019,4,9,Sant Andreu,62,el Congrés i els Indians,Nou. Euros/m2 construït,NA
2019,4,9,Sant Andreu,63,Navas,Nou. Euros/m2 construït,NA
2019,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,Nou. Euros/m2 construït,4591.3
2019,4,10,Sant Martí,65,el Clot,Nou. Euros/m2 construït,4338.6
2019,4,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Nou. Euros/m2 construït,NA
2019,4,10,Sant Martí,67,la Vila Olímpica del Poblenou,Nou. Euros/m2 construït,NA
2019,4,10,Sant Martí,68,el Poblenou,Nou. Euros/m2 construït,6316.5
2019,4,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Nou. Euros/m2 construït,NA
2019,4,10,Sant Martí,70,el Besòs i el Maresme,Nou. Euros/m2 construït,4728.9
2019,4,10,Sant Martí,71,Provençals del Poblenou,Nou. Euros/m2 construït,NA
2019,4,10,Sant Martí,72,Sant Martí de Provençals,Nou. Euros/m2 construït,NA
2019,4,10,Sant Martí,73,la Verneda i la Pau,Nou. Euros/m2 construït,2892.6
2019,4,1,Ciutat Vella,1,el Raval,Usat. Euros/m2 construït,3155.1
2019,4,1,Ciutat Vella,2,el Barri Gòtic,Usat. Euros/m2 construït,5147.8
2019,4,1,Ciutat Vella,3,la Barceloneta,Usat. Euros/m2 construït,5056
2019,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Usat. Euros/m2 construït,4277.5
2019,4,2,Eixample,5,el Fort Pienc,Usat. Euros/m2 construït,4628.1
2019,4,2,Eixample,6,la Sagrada Família,Usat. Euros/m2 construït,4507.8
2019,4,2,Eixample,7,la Dreta de l'Eixample,Usat. Euros/m2 construït,4705.1
2019,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Usat. Euros/m2 construït,4479.8
2019,4,2,Eixample,9,la Nova Esquerra de l'Eixample,Usat. Euros/m2 construït,4067.4
2019,4,2,Eixample,10,Sant Antoni,Usat. Euros/m2 construït,4378.1
2019,4,3,Sants-Montjuïc,11,el Poble Sec,Usat. Euros/m2 construït,4863.9
2019,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Usat. Euros/m2 construït,NA
2019,4,3,Sants-Montjuïc,13,la Marina de Port,Usat. Euros/m2 construït,2734.1
2019,4,3,Sants-Montjuïc,14,la Font de la Guatlla,Usat. Euros/m2 construït,3954.4
2019,4,3,Sants-Montjuïc,15,Hostafrancs,Usat. Euros/m2 construït,3577
2019,4,3,Sants-Montjuïc,16,la Bordeta,Usat. Euros/m2 construït,2816.3
2019,4,3,Sants-Montjuïc,17,Sants - Badal,Usat. Euros/m2 construït,3781.9
2019,4,3,Sants-Montjuïc,18,Sants,Usat. Euros/m2 construït,3773.9
2019,4,4,Les Corts,19,les Corts,Usat. Euros/m2 construït,4496.6
2019,4,4,Les Corts,20,la Maternitat i Sant Ramon,Usat. Euros/m2 construït,4119.2
2019,4,4,Les Corts,21,Pedralbes,Usat. Euros/m2 construït,5848.3
2019,4,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Usat. Euros/m2 construït,6487
2019,4,5,Sarrià-Sant Gervasi,23,Sarrià,Usat. Euros/m2 construït,5384.4
2019,4,5,Sarrià-Sant Gervasi,24,les Tres Torres,Usat. Euros/m2 construït,5618.2
2019,4,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Usat. Euros/m2 construït,4623.3
2019,4,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Usat. Euros/m2 construït,5257.8
2019,4,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Usat. Euros/m2 construït,4609.8
2019,4,6,Gràcia,28,Vallcarca i els Penitents,Usat. Euros/m2 construït,4560
2019,4,6,Gràcia,29,el Coll,Usat. Euros/m2 construït,2926
2019,4,6,Gràcia,30,la Salut,Usat. Euros/m2 construït,4455.1
2019,4,6,Gràcia,31,la Vila de Gràcia,Usat. Euros/m2 construït,5517.5
2019,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Usat. Euros/m2 construït,5026.8
2019,4,7,Horta-Guinardó,33,el Baix Guinardó,Usat. Euros/m2 construït,3450.7
2019,4,7,Horta-Guinardó,34,Can Baró,Usat. Euros/m2 construït,3032.4
2019,4,7,Horta-Guinardó,35,el Guinardó,Usat. Euros/m2 construït,3469.6
2019,4,7,Horta-Guinardó,36,la Font d'en Fargues,Usat. Euros/m2 construït,3476.4
2019,4,7,Horta-Guinardó,37,el Carmel,Usat. Euros/m2 construït,2678.3
2019,4,7,Horta-Guinardó,38,la Teixonera,Usat. Euros/m2 construït,3262
2019,4,7,Horta-Guinardó,39,Sant Genís dels Agudells,Usat. Euros/m2 construït,2790.8
2019,4,7,Horta-Guinardó,40,Montbau,Usat. Euros/m2 construït,NA
2019,4,7,Horta-Guinardó,41,la Vall d'Hebron,Usat. Euros/m2 construït,3469.4
2019,4,7,Horta-Guinardó,42,la Clota,Usat. Euros/m2 construït,NA
2019,4,7,Horta-Guinardó,43,Horta,Usat. Euros/m2 construït,3217.7
2019,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Usat. Euros/m2 construït,2944.6
2019,4,8,Nou Barris,45,Porta,Usat. Euros/m2 construït,2655.3
2019,4,8,Nou Barris,46,el Turó de la Peira,Usat. Euros/m2 construït,2313.1
2019,4,8,Nou Barris,47,Can Peguera,Usat. Euros/m2 construït,NA
2019,4,8,Nou Barris,48,la Guineueta,Usat. Euros/m2 construït,2864.4
2019,4,8,Nou Barris,49,Canyelles,Usat. Euros/m2 construït,2098.8
2019,4,8,Nou Barris,50,les Roquetes,Usat. Euros/m2 construït,3265.9
2019,4,8,Nou Barris,51,Verdun,Usat. Euros/m2 construït,2696
2019,4,8,Nou Barris,52,la Prosperitat,Usat. Euros/m2 construït,2833.3
2019,4,8,Nou Barris,53,la Trinitat Nova,Usat. Euros/m2 construït,1533.2
2019,4,8,Nou Barris,54,Torre Baró,Usat. Euros/m2 construït,NA
2019,4,8,Nou Barris,55,Ciutat Meridiana,Usat. Euros/m2 construït,1531.2
2019,4,8,Nou Barris,56,Vallbona,Usat. Euros/m2 construït,1891.9
2019,4,9,Sant Andreu,57,la Trinitat Vella,Usat. Euros/m2 construït,3216.3
2019,4,9,Sant Andreu,58,Baró de Viver,Usat. Euros/m2 construït,NA
2019,4,9,Sant Andreu,59,el Bon Pastor,Usat. Euros/m2 construït,2526.3
2019,4,9,Sant Andreu,60,Sant Andreu,Usat. Euros/m2 construït,3253.5
2019,4,9,Sant Andreu,61,la Sagrera,Usat. Euros/m2 construït,3380.5
2019,4,9,Sant Andreu,62,el Congrés i els Indians,Usat. Euros/m2 construït,3146.7
2019,4,9,Sant Andreu,63,Navas,Usat. Euros/m2 construït,4188.2
2019,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,Usat. Euros/m2 construït,3702.7
2019,4,10,Sant Martí,65,el Clot,Usat. Euros/m2 construït,4168.7
2019,4,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Usat. Euros/m2 construït,3633.4
2019,4,10,Sant Martí,67,la Vila Olímpica del Poblenou,Usat. Euros/m2 construït,4908.5
2019,4,10,Sant Martí,68,el Poblenou,Usat. Euros/m2 construït,4682.5
2019,4,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Usat. Euros/m2 construït,5778.6
2019,4,10,Sant Martí,70,el Besòs i el Maresme,Usat. Euros/m2 construït,3030.9
2019,4,10,Sant Martí,71,Provençals del Poblenou,Usat. Euros/m2 construït,NA
2019,4,10,Sant Martí,72,Sant Martí de Provençals,Usat. Euros/m2 construït,3555.6
2019,4,10,Sant Martí,73,la Verneda i la Pau,Usat. Euros/m2 construït,2376.1
